ranking,regionCode,firstName,lastName,teamId,teamName,age,height,weight,positionText,apps,minsPlayed,rating,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,name,date,,,
185,es,Juan,Mata,15,Chelsea,26,170,63,Midfielder,13,846,6.885384615,0,2,0.846153846,2.307692308,0.846153846,1.153846154,0.384615385,0.846153846,1.230769231,Jonathan Parr,1/1/2014,,,
212,es,Juan,Torres Ruiz,188,Cardiff,25,180,76,Defender,7,630,6.837142857,2,0,1,0.142857143,0.142857143,0.571428571,0.428571429,0.142857143,0.714285714,Jonathan Walters,1/1/2014,,,
35,es,Juan,Mata,32,Manchester United,26,170,63,Midfielder,15,1237,7.31,6,4,1.933333333,2.266666667,0.866666667,1.733333333,0.533333333,3,0.933333333,Jonathan Williams,1/1/2014,,,
225,ar,Julian,Speroni,162,Crystal Palace,35,186,87,Goalkeeper,37,3330,6.816756757,0,0,0,0.081081081,0.027027027,0.135135135,0,0,0.027027027,Jonjo Shelvey,1/1/2014,,,
152,fi,Jussi,Jääskeläinen,29,West Ham,39,191,81,Goalkeeper,18,1620,6.949444444,0,1,0,0.055555556,0,0.055555556,0,0,0,Jonny Evans,1/1/2014,,,
369,za,Kagisho,Dikgacoi,162,Crystal Palace,30,180,76,Midfielder,26,2010,6.552307692,0,0,0.730769231,0.615384615,0.307692308,0.5,0,0.576923077,0.730769231,Jordan Bowery,1/1/2014,,,
340,ma,Karim,El Ahmadi,24,Aston Villa,29,185,78,Midfielder,31,2203,6.619677419,2,1,1,0.612903226,0.129032258,0.387096774,0.032258065,0.677419355,0.967741935,Jordan Henderson,1/1/2014,,,
457,ie,Keiren,Westwood,16,Sunderland,30,188,86,Goalkeeper,10,854,6.353,0,0,0,0.1,0,0.1,0,0.1,0,Jordi Amat,1/1/2014,,,
550,eng,Kelvin,Davis,18,Southampton,38,185,74,Goalkeeper,2,180,6.005,0,0,0,0,0,0,0,0,0,Jordon Ibe,1/1/2014,,,
357,tt,Kenwyne,Jones,188,Cardiff,30,188,84,Forward,11,586,6.586363636,1,1,1.636363636,0.909090909,0.181818182,0.636363636,0.181818182,1.636363636,1.545454545,Jordon Mutch,1/1/2014,,,
404,tt,Kenwyne,Jones,96,Stoke,30,188,84,Forward,7,384,6.488571429,0,0,1.285714286,0.285714286,0.714285714,0.714285714,0.285714286,1.714285714,1.285714286,Jores Okore,1/1/2014,,,
92,be,Kevin,Mirallas,31,Everton,27,179,68,Midfielder,32,2349,7.1021875,9,7,2.53125,1.875,1.40625,1.03125,0.625,1.6875,1.34375,Jos Hooiveld,1/1/2014,,,
268,eng,Kevin,Nolan,29,West Ham,32,183,85,Midfielder,33,2764,6.739090909,7,5,1.484848485,0.939393939,0.242424242,0.545454545,0.515151515,1.212121212,1.060606061,Jose Fonte,1/1/2014,,,
339,be,Kevin,De Bruyne,15,Chelsea,23,181,76,Midfielder,3,134,6.62,0,1,1.333333333,1,0.333333333,0,0,1,1.333333333,Joseph Yobo,1/1/2014,,,
455,sct,Kevin,McNaughton,188,Cardiff,32,178,66,Defender,5,283,6.356,0,0,0,0.6,0.2,0,0.2,0.2,0,Josh Murphy,1/1/2014,,,
542,eng,Kevin,Phillips,162,Crystal Palace,41,170,69,Forward,4,76,6.0325,0,0,0.75,0.5,0,0.5,0.25,0.5,0.5,Jozy Altidore,1/1/2014,,,
241,fr,Kévin,Théophile-Catherine,188,Cardiff,25,183,85,Defender,28,2357,6.783571429,0,0,0.357142857,0.392857143,0.714285714,0.892857143,0,1.571428571,0.857142857,Juan Torres Ruiz,1/1/2014,,,
111,eng,Kieran,Gibbs,13,Arsenal,25,178,70,Defender,28,2133,7.057857143,0,1,0.285714286,0.464285714,0.678571429,0.392857143,0,0.285714286,0.285714286,Juan Mata,1/1/2014,,,
242,eng,Kieran,Richardson,170,Fulham,30,173,71,Midfielder,31,2394,6.782903226,4,3,0.870967742,0.709677419,0.516129032,0.516129032,0.129032258,0.967741935,0.741935484,Juan Mata,1/1/2014,,,
300,se,Kim,Källström,13,Arsenal,32,185,82,Midfielder,3,129,6.68,0,0,1,0,0,0,0,0,0.333333333,Julian Speroni,1/1/2014,,,
166,ci,Kolo,Touré,26,Liverpool,33,183,74,Defender,20,1439,6.9145,0,2,0.35,0.35,0.5,0.05,0.05,0.1,0.45,Jussi Jaaskelainen,1/1/2014,,,
505,gr,Kostas,Mitroglou,170,Fulham,26,188,86,Forward,3,151,6.196666667,0,0,2.333333333,0,0,0,0.666666667,0.666666667,1.333333333,Kagisho Dikgacoi,1/1/2014,,,
110,eng,Kyle,Walker,30,Tottenham,24,178,70,Defender,26,2300,7.060384615,1,2,0.653846154,1.192307692,0.846153846,1.192307692,0.038461538,1.307692308,0.615384615,Karim El Ahmadi,1/1/2014,,,
216,eng,Kyle,Bartley,259,Swansea,23,185,76,Defender,2,91,6.835,0,0,0,0,0,0,0,0,0,Keiren Westwood,1/1/2014,,,
291,eng,Kyle,Naughton,30,Tottenham,26,175,73,Defender,22,1748,6.704545455,0,0,0.409090909,0.636363636,0.409090909,0.590909091,0,1.181818182,0.318181818,Kelvin Davis,1/1/2014,,,
553,ci,Lacina,Traoré,31,Everton,24,203,87,Forward,1,1,6,0,0,0,0,0,1,0,1,0,Kenwyne Jones,1/1/2014,,,
498,eng,Larnell,Cole,170,Fulham,21,168,63,Midfielder,1,10,6.22,0,0,0,1,0,0,0,1,0,Kenwyne Jones,1/1/2014,,,
29,fr,Laurent,Koscielny,13,Arsenal,29,186,75,Defender,32,2766,7.34625,2,0,0.40625,0.09375,0.125,0.53125,0,0.25,0.25,Kevin De Bruyne,1/1/2014,,,
254,nl,Leandro,Bacuna,24,Aston Villa,23,187,77,Defender,35,2599,6.761714286,5,1,1.057142857,0.285714286,0.485714286,0.342857143,0.028571429,0.914285714,1.085714286,Kevin McNaughton,1/1/2014,,,
311,eng,Lee,Cattermole,16,Sunderland,26,178,76,Midfielder,24,1811,6.667916667,1,0,0.541666667,0.5,0.25,0.958333333,0,0.833333333,0.833333333,Kevin Mirallas,1/1/2014,,,
47,eng,Leighton,Baines,31,Everton,29,170,74,Defender,32,2841,7.2528125,5,4,0.65625,1.53125,1.03125,1.75,0.3125,0.75,0.90625,Kevin Nolan,1/1/2014,,,
205,eng,Leon,Osman,31,Everton,33,173,67,Midfielder,38,2195,6.849736842,3,5,1.315789474,0.710526316,0.736842105,0.736842105,0.026315789,1.263157895,0.657894737,Kevin Phillips,1/1/2014,,,
256,eng,Leon,Britton,259,Swansea,32,168,64,Midfielder,25,2026,6.7576,0,1,0.16,0.36,0.76,0.84,0,0.72,0.84,Kieran Gibbs,1/1/2014,,,
183,nl,Leroy,Fer,168,Norwich,24,188,79,Midfielder,29,2478,6.886551724,3,1,1.379310345,1.034482759,1.172413793,1.24137931,0,2.172413793,1.24137931,Kieran Richardson,1/1/2014,,,
557,eng,Leroy,Lita,259,Swansea,29,170,75,Forward,2,34,5.945,0,0,0,0,0,0,0.5,0.5,0,Kim Kallstrom,1/1/2014,,,
136,de,Lewis,Holtby,170,Fulham,24,176,72,Midfielder,13,929,6.993846154,1,3,1.538461538,1.615384615,1.153846154,1.153846154,0.076923077,1.538461538,1.461538462,Kolo Toure,1/1/2014,,,
301,de,Lewis,Holtby,30,Tottenham,24,176,72,Midfielder,13,574,6.678461538,1,0,1.538461538,1.307692308,0.461538462,0.461538462,0,1.384615385,0.692307692,Kostas Mitroglou,1/1/2014,,,
192,eng,Liam,Rosenior,214,Hull,30,178,72,Defender,29,1994,6.866551724,1,2,0.310344828,0.655172414,0.655172414,0.517241379,0,0.586206897,0.620689655,Kyle Bartley,1/1/2014,,,
275,eng,Liam,Ridgewell,175,West Bromwich Albion,30,188,80,Defender,33,2872,6.725151515,1,2,0.060606061,0.484848485,0.242424242,1.727272727,0.090909091,0.727272727,0.727272727,Kyle Naughton,1/1/2014,,,
407,sct,Liam,Bridcutt,16,Sunderland,25,175,73,Midfielder,12,848,6.486666667,0,0,0.25,0.666666667,0.416666667,0.916666667,0,0.416666667,0.583333333,Kyle Walker,1/1/2014,,,
534,eng,Liam,O'Neil,175,West Bromwich Albion,21,181,80,Defender,3,15,6.066666667,0,0,0,0,0,0,0,0,0,Lacina Traore,1/1/2014,,,
350,cz,Libor,Kozák,24,Aston Villa,25,192,84,Forward,14,786,6.597142857,4,0,0.785714286,0.571428571,0.357142857,1,0.571428571,1.214285714,1.571428571,Larnell Cole,1/1/2014,,,
74,fr,Loïc,Remy,23,Newcastle United,27,185,80,Forward,26,2120,7.148076923,14,3,3.461538462,1.192307692,1.115384615,1.038461538,1.230769231,1.384615385,2.115384615,Laurent Koscielny,1/1/2014,,,
99,br,Lucas,Leiva,26,Liverpool,27,179,74,Midfielder,27,1878,7.084814815,0,0,0.333333333,0.481481481,0.222222222,0.518518519,0.037037037,0.37037037,0.518518519,Leandro Bacuna,1/1/2014,,,
514,ar,Luciano,Becchio,168,Norwich,30,187,86,Forward,5,54,6.14,0,0,0.2,0.2,0.2,0.4,0,0.6,0,Lee Cattermole,1/1/2014,,,
1,uy,Luis,Suárez,26,Liverpool,27,181,81,Forward,33,2966,8.432121212,31,12,5.484848485,2.666666667,2.818181818,2.03030303,1,1.818181818,2.757575758,Leighton Baines,1/1/2014,,,
348,pt,Luís,Almeida da Cunha,32,Manchester United,28,175,66,Midfielder,11,566,6.599090909,0,0,1.545454545,1,2.272727273,0.818181818,0.272727273,1.454545455,1.818181818,Leon Britton,1/1/2014,,,
490,es,Luis Alberto,Romero Alconchel,26,Liverpool,22,182,72,Midfielder,9,135,6.236666667,0,1,0.333333333,0.333333333,0.444444444,0,0,0.444444444,0.333333333,Leon Osman,1/1/2014,,,
155,ec,Luis Antonio,Valencia,32,Manchester United,29,181,78,Midfielder,29,1944,6.94,2,3,0.551724138,0.931034483,0.965517241,0.793103448,0.172413793,0.896551724,1.103448276,Leroy Fer,1/1/2014,,,
139,de,Lukas,Podolski,13,Arsenal,29,182,83,Forward,20,1184,6.9875,8,2,2.05,0.4,0.3,0.55,0.25,0.9,0.9,Leroy Lita,1/1/2014,,,
4,pl,Lukasz,Fabianski,13,Arsenal,29,190,83,Goalkeeper,1,90,7.9,0,0,0,0,0,0,0,0,0,Lewis Holtby,1/1/2014,,,
421,eng,Luke,Daniels,175,West Bromwich Albion,26,185,81,Goalkeeper,1,12,6.45,0,0,0,0,0,0,0,0,0,Lewis Holtby,1/1/2014,,,
554,eng,Luke,Garbutt,31,Everton,21,179,73,Defender,1,1,6,0,0,0,0,0,0,0,0,0,Liam Bridcutt,1/1/2014,,,
69,eng,Luke,Shaw,18,Southampton,19,185,75,Defender,35,2998,7.165428571,0,1,0.685714286,1,1.6,1.285714286,0,1.285714286,0.942857143,Liam O'Neil,1/1/2014,,,
389,nl,Luuk,de Jong,23,Newcastle United,24,188,86,Forward,12,679,6.515833333,0,1,1.416666667,1.083333333,0.333333333,1.166666667,0,1.583333333,1.583333333,Liam Ridgewell,1/1/2014,,,
327,nl,Maarten,Stekelenburg,170,Fulham,32,197,92,Goalkeeper,19,1684,6.642631579,0,0,0,0.052631579,0.052631579,0.052631579,0,0,0.105263158,Liam Rosenior,1/1/2014,,,
304,no,Magnus,Wolff Eikrem,188,Cardiff,24,173,69,Midfielder,6,198,6.675,0,1,1,2.166666667,0.166666667,0.5,0,0,0,Libor Kozak,1/1/2014,,,
387,ml,Mahamadou,Diarra,170,Fulham,33,182,80,Midfielder,4,341,6.5175,0,0,0.25,0.75,0,0.75,0,0.5,0.75,Lucas Leiva,1/1/2014,,,
116,fr,Mamadou,Sakho,26,Liverpool,24,187,83,Defender,18,1484,7.049444444,1,0,0.555555556,0.111111111,0.333333333,0.444444444,0,0.555555556,0.555555556,Luciano Becchio,1/1/2014,,,
293,fr,Mapou,Yanga-Mbiwa,23,Newcastle United,25,184,77,Defender,23,1551,6.70173913,0,0,0.173913043,0.130434783,0.565217391,0.47826087,0,0.347826087,0.217391304,Luis Suarez,1/1/2014,,,
228,eng,Marc,Albrighton,24,Aston Villa,25,175,67,Midfielder,19,971,6.813157895,0,4,1.315789474,1.842105263,1.263157895,0.842105263,0.157894737,0.842105263,1.105263158,Lukas Podolski,1/1/2014,,,
253,es,Marc,Muniesa,96,Stoke,22,179,72,Defender,13,829,6.766153846,0,0,0.230769231,0.153846154,0.769230769,0.461538462,0,0.384615385,0.538461538,Lukasz Fabianski,1/1/2014,,,
264,ie,Marc,Wilson,96,Stoke,27,188,80,Defender,33,2740,6.746969697,0,0,0.424242424,0.242424242,0.606060606,0.212121212,0.03030303,0.515151515,0.454545455,Luke Daniels,1/1/2014,,,
474,it,Marco,Borriello,29,West Ham,32,180,73,Forward,2,90,6.275,0,0,0.5,0,0.5,1,0,2.5,1,Luke Garbutt,1/1/2014,,,
529,nl,Marco,Van Ginkel,15,Chelsea,22,186,82,Midfielder,2,11,6.09,0,0,0,0,0,0,0,0,0,Luke Shaw,1/1/2014,,,
30,es,Marcos,Alonso,16,Sunderland,23,188,81,Defender,16,1440,7.344375,0,1,1.5625,1.125,1,1.5625,0.0625,0.875,0.75,Luuk de Jong,1/1/2014,,,
134,au,Mark,Schwarzer,15,Chelsea,42,194,95,Goalkeeper,4,360,6.995,0,0,0,0,0,0,0,0,0,Maarten Stekelenburg,1/1/2014,,,
62,eng,Mark,Hudson,188,Cardiff,32,185,78,Defender,2,149,7.205,0,0,1.5,0,0,1,0,0,0,Magnus Wolff Eikrem,1/1/2014,,,
82,eng,Mark,Noble,29,West Ham,27,180,70,Midfielder,38,3356,7.132631579,3,4,0.552631579,1.473684211,0.947368421,1.052631579,0.026315789,0.868421053,0.789473684,Mahamadou Diarra,1/1/2014,,,
121,at,Marko,Arnautovic,96,Stoke,25,192,83,Forward,30,2268,7.028333333,4,7,2.4,1.6,1.333333333,0.9,0.333333333,1.466666667,1.5,Mamadou Sakho,1/1/2014,,,
547,se,Markus,Rosenberg,175,West Bromwich Albion,32,185,80,Forward,4,92,6.0125,0,0,0.25,0.5,0,0.25,0.5,0.75,0,Mapou Yanga-Mbiwa,1/1/2014,,,
8,be,Marouane,Fellaini,31,Everton,27,194,85,Midfielder,3,270,7.75,0,0,1.666666667,1,0,0.666666667,0.333333333,3,0.666666667,Marc Albrighton,1/1/2014,,,
157,ma,Marouane,Chamakh,162,Crystal Palace,30,185,70,Forward,32,2331,6.9371875,5,2,0.53125,1.0625,0.78125,1.71875,0.375,1.75,1.71875,Marc Muniesa,1/1/2014,,,
58,be,Marouane,Fellaini,32,Manchester United,27,194,85,Midfielder,16,1111,7.210625,0,1,1.5625,0.3125,0.5625,1.125,0.1875,1.375,0.8125,Marc Wilson,1/1/2014,,,
18,sk,Martin,Skrtel,26,Liverpool,29,191,81,Defender,36,3223,7.4525,7,1,0.416666667,0.194444444,0.277777778,0.333333333,0.027777778,0.055555556,0.305555556,Marco Borriello,1/1/2014,,,
295,se,Martin,Olsson,168,Norwich,26,170,81,Defender,34,2966,6.693823529,0,1,0.411764706,0.441176471,0.5,0.970588235,0.029411765,0.558823529,0.735294118,Marco Van Ginkel,1/1/2014,,,
486,eng,Martin,Kelly,26,Liverpool,24,191,77,Defender,5,107,6.24,0,0,0,0,0,0,0,0.2,0,Marcos Alonso,1/1/2014,,,
24,ar,Martín,Demichelis,167,Manchester City,33,184,80,Defender,27,2430,7.397777778,2,1,0.592592593,0.185185185,0.111111111,0.185185185,0,0.111111111,0.222222222,Mark Hudson,1/1/2014,,,
460,nl,Marvin,Emnes,259,Swansea,26,180,66,Forward,7,138,6.344285714,1,0,0.142857143,0.428571429,0.428571429,0.714285714,0.142857143,0.428571429,1,Mark Noble,1/1/2014,,,
433,sn,Massadio,Haidara,23,Newcastle United,22,181,76,Defender,11,426,6.408181818,0,0,0.272727273,0.181818182,0.545454545,0.545454545,0,0.727272727,0.545454545,Mark Schwarzer,1/1/2014,,,
467,cz,Matej,Vydra,175,West Bromwich Albion,22,180,71,Forward,23,676,6.311304348,3,3,0.47826087,0.391304348,0.173913043,0.652173913,0.217391304,0.869565217,1.043478261,Marko Arnautovic,1/1/2014,,,
20,fr,Mathieu,Debuchy,23,Newcastle United,29,177,76,Defender,29,2527,7.428275862,1,3,1.206896552,0.793103448,0.551724138,0.793103448,0.172413793,0.517241379,0.965517241,Markus Rosenberg,1/1/2014,,,
324,fr,Mathieu,Flamini,13,Arsenal,30,178,67,Midfielder,27,1624,6.647037037,2,0,0.666666667,0.259259259,0.185185185,0.666666667,0.037037037,0.481481481,0.62962963,Marouane Chamakh,1/1/2014,,,
146,rs,Matija,Nastasic,167,Manchester City,21,187,79,Defender,13,1028,6.963076923,0,0,0.384615385,0.076923077,0,0.384615385,0,0.153846154,0.307692308,Marouane Fellaini,1/1/2014,,,
441,None,Mats,Daehli,188,Cardiff,19,177,72,Forward,13,630,6.383076923,1,0,0.461538462,0.384615385,1,0.461538462,0,0.923076923,0.461538462,Marouane Fellaini,1/1/2014,,,
127,eng,Matthew,Connolly,188,Cardiff,27,188,84,Defender,3,270,7.013333333,0,0,0.666666667,0.333333333,0.666666667,0.333333333,0,0,0,Martin Kelly,1/1/2014,,,
261,eng,Matthew,Briggs,170,Fulham,23,184,76,Defender,2,87,6.75,0,0,0.5,0,0.5,0.5,0,0.5,0.5,Martin Olsson,1/1/2014,,,
341,eng,Matthew,Taylor,29,West Ham,33,178,73,Midfielder,20,1419,6.618,0,0,0.7,0.4,0.3,0.75,0,0.7,0.65,Martin Skrtel,1/1/2014,,,
372,eng,Matthew,Lowton,24,Aston Villa,25,180,78,Defender,23,1666,6.548695652,0,3,0.086956522,0.652173913,0.173913043,0.391304348,0,0.347826087,0.52173913,Marvin Emnes,1/1/2014,,,
415,eng,Matthew,Jarvis,29,West Ham,28,173,70,Midfielder,32,1969,6.4628125,2,3,0.46875,1,0.59375,0.625,0.25,0.71875,0.6875,Massadio Haidara,1/1/2014,,,
418,eng,Matthew,Etherington,96,Stoke,33,178,67,Midfielder,11,427,6.455454545,0,0,0,1,0.818181818,0.181818182,0,1.181818182,0.454545455,Matej Vydra,1/1/2014,,,
479,eng,Matty,Fryatt,214,Hull,28,178,70,Forward,10,219,6.259,2,0,0.6,0.1,0.4,0.4,0.3,1,0.7,Mathieu Debuchy,1/1/2014,,,
138,jp,Maya,Yoshida,18,Southampton,26,189,78,Defender,8,632,6.98875,1,0,0.375,0.125,0,0.5,0,0,0.125,Mathieu Flamini,1/1/2014,,,
190,hn,Maynor,Figueroa,214,Hull,31,182,85,Defender,32,2722,6.8715625,0,0,0.65625,0.34375,0.4375,1.21875,0,0.5,0.84375,Matija Nastasic,1/1/2014,,,
39,de,Mesut,Özil,13,Arsenal,26,183,76,Midfielder,26,2159,7.284230769,5,9,1.153846154,2.923076923,1.730769231,0.961538462,0.423076923,1.307692308,1.807692308,Mats Daehli,1/1/2014,,,
100,eng,Micah,Richards,167,Manchester City,26,180,82,Defender,2,162,7.08,0,0,1,0,1,0,0,0.5,0,Matthew Briggs,1/1/2014,,,
108,eng,Michael,Carrick,32,Manchester United,33,188,74,Midfielder,29,2414,7.062413793,1,0,0.586206897,0.965517241,0.206896552,0.75862069,0,0.482758621,0.413793103,Matthew Connolly,1/1/2014,,,
119,eng,Michael,Williamson,23,Newcastle United,31,191,84,Defender,33,2913,7.04030303,0,0,0.303030303,0.363636364,0.121212121,0.393939394,0,0.151515152,0.121212121,Matthew Etherington,1/1/2014,,,
189,eng,Michael,Turner,168,Norwich,31,193,84,Defender,22,1945,6.872272727,0,0,0.090909091,0.272727273,0.090909091,0.454545455,0.045454545,0.090909091,0.227272727,Matthew Jarvis,1/1/2014,,,
446,gh,Michael,Essien,15,Chelsea,32,183,78,Midfielder,5,148,6.372,0,0,0.6,0,1.4,0.4,0.2,0.4,0.4,Matthew Lowton,1/1/2014,,,
68,eng,Michael,Dawson,30,Tottenham,31,188,76,Defender,32,2840,7.16625,0,0,0.53125,0.21875,0.0625,0.4375,0.03125,0.15625,0.34375,Matthew Taylor,1/1/2014,,,
396,nl,Michel,Vorm,259,Swansea,31,183,84,Goalkeeper,26,2340,6.503461538,0,0,0,0,0,0.230769231,0,0.038461538,0.038461538,Matty Fryatt,1/1/2014,,,
217,es,Miguel,Perez Cuesta,259,Swansea,28,191,76,Forward,17,1294,6.834705882,2,2,2.470588235,1.470588235,0.470588235,1.235294118,0.647058824,0.352941176,0.705882353,Maya Yoshida,1/1/2014,,,
79,es,Mikel,Arteta,13,Arsenal,32,183,64,Midfielder,31,2435,7.141290323,2,0,0.387096774,0.612903226,0.548387097,1.161290323,0,0.387096774,0.419354839,Maynor Figueroa,1/1/2014,,,
14,au,Mile,Jedinak,162,Crystal Palace,30,189,81,Midfielder,38,3392,7.548421053,1,1,0.868421053,0.894736842,0.342105263,1.157894737,0.026315789,0.368421053,0.447368421,Mesut Ozil,1/1/2014,,,
499,rs,Milos,Veljkovic,30,Tottenham,19,173,69,Defender,2,30,6.22,0,0,0,0.5,0,0,0,0,0,Micah Richards,1/1/2014,,,
519,hr,Mladen,Petric,29,West Ham,33,184,81,Forward,3,65,6.123333333,0,0,0,0.333333333,0.333333333,0.666666667,0,0.666666667,0,Michael Carrick,1/1/2014,,,
163,fr,Modibo,Diakité,16,Sunderland,27,192,84,Defender,7,630,6.927142857,0,0,0.428571429,0,0.285714286,1.428571429,0.142857143,0,0.285714286,Michael Dawson,1/1/2014,,,
202,ml,Modibo,Maiga,29,West Ham,27,185,76,Forward,14,1012,6.855714286,1,2,1.785714286,0.857142857,0.285714286,0.357142857,0.714285714,1,1.214285714,Michael Essien,1/1/2014,,,
187,eg,Mohamed,Salah,15,Chelsea,22,175,72,Midfielder,10,504,6.882,2,1,2.1,0.9,1.6,1.4,0.1,1.8,1,Michael Turner,1/1/2014,,,
197,sn,Mohamed,Diamé,29,West Ham,27,184,80,Midfielder,35,2499,6.859142857,4,2,1.714285714,0.6,2.057142857,0.971428571,0.028571429,1.857142857,1.8,Michael Williamson,1/1/2014,,,
541,eg,Mohamed,Nagy,214,Hull,30,184,78,Midfielder,2,30,6.04,0,0,0.5,0,0,0,0,0.5,0.5,Michel Vorm,1/1/2014,,,
173,fr,Morgan,Amalfitano,175,West Bromwich Albion,29,176,68,Midfielder,28,2170,6.905714286,4,3,0.964285714,1.607142857,1.5,0.964285714,0.392857143,1.785714286,1.214285714,Miguel Perez Cuesta,1/1/2014,,,
61,fr,Morgan,Schneiderlin,18,Southampton,25,181,75,Midfielder,33,2769,7.206969697,2,1,0.939393939,0.909090909,0.636363636,0.939393939,0.090909091,0.909090909,0.939393939,Mikel Arteta,1/1/2014,,,
71,be,Mousa,Dembélé,30,Tottenham,27,185,82,Midfielder,28,1835,7.156071429,1,1,0.5,1.142857143,2.392857143,1.035714286,0,1.678571429,0.607142857,Mile Jedinak,1/1/2014,,,
98,fr,Moussa,Sissoko,23,Newcastle United,25,187,83,Midfielder,35,3040,7.087142857,3,6,1.257142857,2.2,2.085714286,0.914285714,0.2,2.057142857,1.342857143,Milos Veljkovic,1/1/2014,,,
478,fr,Moussa,Dembele,170,Fulham,18,183,73,Forward,2,89,6.26,0,0,1.5,0.5,0,0,1,0.5,0.5,Mladen Petric,1/1/2014,,,
511,se,Muamer,Tankovic,170,Fulham,19,180,74,Forward,3,60,6.16,0,0,0.333333333,0.333333333,0,0.333333333,0,1.333333333,0.666666667,Modibo Diakite,1/1/2014,,,
306,dz,Nabil,Bentaleb,30,Tottenham,20,187,68,Midfielder,15,1070,6.674,0,1,1.066666667,0.533333333,0.333333333,0.666666667,0,0.866666667,0.666666667,Modibo Maiga,1/1/2014,,,
294,be,Nacer,Chadli,30,Tottenham,25,187,80,Midfielder,24,1465,6.694166667,1,3,1.375,1.291666667,1.041666667,0.5,0.083333333,1.333333333,1.166666667,Mohamed Diame,1/1/2014,,,
289,es,Nacho,Monreal,13,Arsenal,28,178,72,Defender,23,1181,6.705652174,0,1,0.173913043,0.47826087,0.347826087,0.52173913,0.130434783,0.391304348,0.304347826,Mohamed Nagy,1/1/2014,,,
206,eng,Nathan,Redmond,168,Norwich,20,173,69,Midfielder,34,2170,6.845294118,1,3,1.941176471,1.029411765,1.676470588,1.088235294,0.117647059,1.294117647,1.176470588,Mohamed Salah,1/1/2014,,,
230,eng,Nathan,Dyer,259,Swansea,27,165,60,Midfielder,27,1760,6.805555556,6,2,1.296296296,0.962962963,1.407407407,1.592592593,0.111111111,1.222222222,1.62962963,Morgan Amalfitano,1/1/2014,,,
322,eng,Nathan,Baker,24,Aston Villa,23,188,75,Defender,30,2482,6.649,0,0,0.4,0.1,0,0.466666667,0.066666667,0.066666667,0.133333333,Morgan Schneiderlin,1/1/2014,,,
515,nl,Nathan,Aké,15,Chelsea,19,180,75,Defender,1,11,6.14,0,0,0,0,0,0,0,0,0,Mousa Dembele,1/1/2014,,,
154,eng,Nathaniel,Clyne,18,Southampton,23,175,67,Defender,25,1864,6.942,0,4,0.16,1.12,0.8,0.4,0,0.88,0.76,Moussa Dembele,1/1/2014,,,
358,wls,Neil,Taylor,259,Swansea,25,175,65,Defender,10,591,6.584,0,1,0.3,0.5,0.3,0.4,0,0.4,0.2,Moussa Sissoko,1/1/2014,,,
11,rs,Nemanja,Matic,15,Chelsea,26,194,84,Midfielder,17,1365,7.634705882,0,4,0.764705882,1.352941176,1.411764706,0.705882353,0.058823529,1.058823529,1,Muamer Tankovic,1/1/2014,,,
63,rs,Nemanja,Vidic,32,Manchester United,33,189,84,Defender,25,2097,7.2016,0,0,0.64,0.2,0.08,0.52,0,0.04,0.24,Nabil Bentaleb,1/1/2014,,,
556,eng,Nicholas,Maynard,188,Cardiff,27,180,70,Forward,8,122,5.9875,0,0,0.5,0.125,0.125,0.25,0,0.375,0.5,Nacer Chadli,1/1/2014,,,
544,de,Nick,Proschwitz,214,Hull,28,192,85,Forward,2,23,6.03,0,0,0.5,0.5,0,0,0,0,1,Nacho Monreal,1/1/2014,,,
429,dk,Nicklas,Bendtner,13,Arsenal,26,194,89,Forward,9,158,6.421111111,2,0,0.888888889,0.444444444,0.111111111,0,0.444444444,0.111111111,0.222222222,Nathan Baker,1/1/2014,,,
530,dk,Nicklas,Helenius Jensen,24,Aston Villa,23,195,80,Forward,3,49,6.09,0,0,0.333333333,0.333333333,0.333333333,0,0,0.333333333,1,Nathan Dyer,1/1/2014,,,
381,fr,Nicolas,Anelka,175,West Bromwich Albion,35,185,77,Forward,12,866,6.529166667,2,0,1.25,1.166666667,0.583333333,0.833333333,1.416666667,1.666666667,1.416666667,Nathan Ake,1/1/2014,,,
277,hr,Nikica,Jelavic,214,Hull,29,187,84,Forward,16,1328,6.724375,5,0,3.4375,0.3125,0.5,0.9375,1.1875,1.3125,1.5625,Nathan Redmond,1/1/2014,,,
423,hr,Nikica,Jelavic,31,Everton,29,187,84,Forward,9,383,6.447777778,0,1,1.888888889,0.666666667,0.333333333,0.444444444,0.666666667,1.111111111,0.666666667,Nathaniel Clyne,1/1/2014,,,
26,fr,Olivier,Giroud,13,Arsenal,28,192,88,Forward,36,3095,7.358888889,16,8,3.111111111,1.027777778,0.694444444,1.611111111,0.805555556,2.222222222,2.722222222,Neil Taylor,1/1/2014,,,
439,cz,Ondrej,Celustka,16,Sunderland,25,185,79,Defender,21,1335,6.388571429,0,0,0.333333333,0.142857143,0.19047619,0.333333333,0,0.619047619,0.571428571,Nemanja Matic,1/1/2014,,,
118,br,Oscar,dos Santos Emboaba Junior,15,Chelsea,23,179,67,Midfielder,33,2160,7.041212121,8,2,2.151515152,1.484848485,0.757575758,0.787878788,0.121212121,1.181818182,1.303030303,Nemanja Vidic,1/1/2014,,,
