ranking,seasonId,seasonName,tournamentId,tournamentRegionId,tournamentRegionCode,regionCode,tournamentName,tournamentShortName,firstName,lastName,playerId,isActive,isOpta,teamId,teamName,playedPositions,age,height,weight,positionText,apps,subOn,minsPlayed,rating,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,goalOwn,name,date,,,
182,3853,2013/2014,2,252,gb,es,Premier League,EPL,Alvaro,Negredo,23757,FALSE,TRUE,167,Manchester City,-FW-,29,186,86,Forward,32,11,1741,6.8871875,0.375,0.0625,0.65625,0.0625,0.6875,0.34375,0.03125,0,Alvaro Negredo,1/1/2014,,,
353,3853,2013/2014,2,252,gb,it,Premier League,EPL,Pablo Daniel,Osvaldo,20766,FALSE,TRUE,18,Southampton,-AMC-AML-FW-,28,182,81,Forward,13,4,860,6.588461538,0.692307692,0.153846154,1.230769231,0,0.538461538,0.076923077,0,0,Pablo Daniel Osvaldo,1/1/2014,,,
74,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Loic,Remy,23054,FALSE,TRUE,23,Newcastle United,-AML-AMR-FW-,27,185,80,Forward,26,2,2120,7.148076923,0.384615385,0.153846154,0.923076923,0,0.269230769,0.384615385,0,0,Loic Remy,1/1/2014,,,
318,3853,2013/2014,2,252,gb,no,Premier League,EPL,John Arne,Riise,1045,FALSE,TRUE,170,Fulham,-DL-,34,185,77,Defender,20,3,1488,6.654,1.6,1.6,0.65,0.2,4.45,0.7,0.45,0,John Arne Riise,1/1/2014,,,
252,3853,2013/2014,2,252,gb,bj,Premier League,EPL,Stephane,Sessegnon,14061,TRUE,TRUE,175,West Bromwich Albion,-AMC-AML-AMR-FW-,30,172,72,Midfielder,26,3,1976,6.768846154,0.923076923,0.192307692,0.769230769,0,0.038461538,0.153846154,0.038461538,0,Stephane Sessegnon,1/1/2014,,,
371,3853,2013/2014,2,252,gb,bj,Premier League,EPL,Stephane,Sessegnon,14061,FALSE,TRUE,16,Sunderland,-AMC-AML-AMR-FW-,30,172,72,Midfielder,2,0,119,6.55,1,0,0,0,1,0,0,0,Stephane Sessegnon,1/1/2014,,,
155,3853,2013/2014,2,252,gb,ec,Premier League,EPL,Luis Antonio,Valencia,18296,TRUE,TRUE,32,Manchester United,-DR-MR-,29,181,78,Midfielder,29,9,1944,6.94,1.724137931,1.344827586,1.310344828,0,0.827586207,0.620689655,0.24137931,0,Luis Antonio Valencia,1/1/2014,,,
160,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Etienne,Capoue,33590,TRUE,TRUE,30,Tottenham,-DC-DMC-,26,189,80,Midfielder,12,4,690,6.934166667,2.083333333,2.5,1.25,0.25,2.25,1,0.25,0,Etienne Capoue,1/1/2014,,,
365,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Ezekiel,Fryers,107942,FALSE,TRUE,30,Tottenham,-DL-,22,183,75,Defender,7,4,399,6.56,1.571428571,1,0.142857143,0.714285714,1.428571429,0.285714286,0.285714286,0,Ezekiel Fryers,1/1/2014,,,
85,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Fabian,Delph,27213,TRUE,TRUE,24,Aston Villa,-DMC-,24,174,60,Midfielder,34,1,3003,7.121176471,2.911764706,1.705882353,0.911764706,0,1.470588235,1.058823529,0.382352941,1,Fabian Delph,1/1/2014,,,
232,3853,2013/2014,2,252,gb,it,Premier League,EPL,Fabio,Borini,80882,FALSE,TRUE,16,Sunderland,-AML-AMR-FW-,23,178,73,Forward,32,7,2154,6.804375,0.84375,0.84375,1.1875,0.03125,1.09375,0.96875,0.09375,0,Fabio Borini,1/1/2014,,,
243,3853,2013/2014,2,252,gb,ar,Premier League,EPL,Fabricio,Coloccini,2859,TRUE,TRUE,23,Newcastle United,-DC-,32,183,63,Defender,27,0,2407,6.782592593,1.592592593,2.259259259,0.222222222,1.37037037,3.62962963,0.777777778,0.481481481,0,Fabricio Coloccini,1/1/2014,,,
192,3853,2013/2014,2,252,gb,es,Premier League,EPL,Fernando,Amorebieta,14093,TRUE,TRUE,170,Fulham,-DC-DL-,29,192,85,Defender,23,3,1884,6.870869565,1,1.869565217,1.086956522,0.565217391,8.260869565,0.347826087,0.739130435,1,Fernando Amorebieta,1/1/2014,,,
22,3853,2013/2014,2,252,gb,br,Premier League,EPL,Fernando,Luiz Rosa,19119,TRUE,TRUE,167,Manchester City,-DMC-,29,179,67,Midfielder,33,4,2614,7.408484848,2.939393939,1.757575758,1.575757576,0.181818182,1.424242424,1.939393939,0.060606061,0,Fernando Luiz Rosa,1/1/2014,,,
181,3853,2013/2014,2,252,gb,es,Premier League,EPL,Fernando,Torres,4056,FALSE,TRUE,15,Chelsea,-FW-,30,186,81,Forward,28,12,1592,6.888214286,0.392857143,0.107142857,0.75,0,0.285714286,0.214285714,0,0,Fernando Torres,1/1/2014,,,
324,3853,2013/2014,2,252,gb,ng,Premier League,EPL,Foluwashola,Ameobi,92,TRUE,TRUE,23,Newcastle United,-AMC-FW-,33,191,76,Forward,26,12,1321,6.644615385,0.461538462,0.153846154,1.153846154,0,0.461538462,0.115384615,0.115384615,0,Foluwashola Ameobi,1/1/2014,,,
405,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Fraizer,Campbell,29299,FALSE,TRUE,188,Cardiff,-AMR-FW-,27,172,82,Forward,37,5,2795,6.488378378,0.864864865,0.432432432,1.162162162,0,0.432432432,0.756756757,0.108108108,0,Fraizer Campbell,1/1/2014,,,
96,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Frank,Lampard,48,FALSE,TRUE,15,Chelsea,-MC-,36,184,89,Midfielder,26,6,1712,7.089615385,1.730769231,0.538461538,0.692307692,0,1.423076923,0.846153846,0.115384615,0,Frank Lampard,1/1/2014,,,
375,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Gabriel,Agbonlahor,14036,TRUE,TRUE,24,Aston Villa,-AML-AMR-FW-,28,178,76,Forward,30,1,2456,6.545,0.866666667,0.133333333,1.5,0,0.2,0.533333333,0.066666667,0,Gabriel Agbonlahor,1/1/2014,,,
503,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Gabriel,Obertan,22818,TRUE,TRUE,23,Newcastle United,-AML-AMR-,25,186,79,Midfielder,3,3,33,6.206666667,0.333333333,0,0,0,0.333333333,0.333333333,0,0,Gabriel Obertan,1/1/2014,,,
39,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Gareth,Barry,188,TRUE,TRUE,31,Everton,-DMC-,33,183,78,Midfielder,32,0,2851,7.2809375,2.6875,1.625,1.5625,0.09375,2.5,1.3125,0.5625,0,Gareth Barry,1/1/2014,,,
93,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Gareth,McAuley,8773,TRUE,TRUE,175,West Bromwich Albion,-DC-,34,191,70,Defender,32,0,2862,7.0959375,1.28125,1.84375,0.65625,0.90625,7.71875,0.4375,0.71875,1,Gareth McAuley,1/1/2014,,,
37,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Gary,Cahill,11981,TRUE,TRUE,15,Chelsea,-DC-,28,193,86,Defender,30,1,2623,7.292666667,1.133333333,0.966666667,0.4,0.633333333,6.833333333,0.266666667,0.7,0,Gary Cahill,1/1/2014,,,
432,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Gary,Hooper,17885,TRUE,TRUE,168,Norwich,-FW-,26,175,71,Forward,32,10,2031,6.4084375,0.3125,0.21875,0.53125,0,0.15625,0.15625,0,0,Gary Hooper,1/1/2014,,,
290,3853,2013/2014,2,252,gb,cl,Premier League,EPL,Gary,Medel,29390,FALSE,TRUE,188,Cardiff,-DC-DMC-,27,172,71,Midfielder,34,0,2887,6.701764706,2.323529412,1.911764706,0.970588235,0.058823529,1.823529412,1.470588235,0.294117647,0,Gary Medel,1/1/2014,,,
101,3853,2013/2014,2,252,gb,us,Premier League,EPL,Geoff,Cameron,38772,TRUE,TRUE,96,Stoke,-DL-DMC-DR-,29,191,84,Defender,37,0,3286,7.077567568,2.918918919,2.459459459,1,0.108108108,3.432432432,1.351351351,0.243243243,0,Geoff Cameron,1/1/2014,,,
403,3853,2013/2014,2,252,gb,gb,Premier League,EPL,George,Boyd,13056,FALSE,TRUE,214,Hull,-ML-,29,186,79,Midfielder,29,20,1203,6.489310345,1.344827586,0.586206897,0.724137931,0.034482759,0.448275862,0.586206897,0,0,George Boyd,1/1/2014,,,
201,3853,2013/2014,2,252,gb,gb,Premier League,EPL,George,McCartney,1908,TRUE,TRUE,29,West Ham,-DL-,33,180,69,Defender,22,2,1842,6.856818182,1.636363636,0.909090909,0.454545455,0.227272727,4.954545455,0.363636364,0.727272727,0,George McCartney,1/1/2014,,,
335,3853,2013/2014,2,252,gb,es,Premier League,EPL,Gerard,Deulofeu,98317,FALSE,TRUE,31,Everton,-AMR-,20,171,68,Midfielder,25,16,905,6.6312,0.32,0.28,0.28,0,0,0.44,0,0,Gerard Deulofeu,1/1/2014,,,
412,3853,2013/2014,2,252,gb,de,Premier League,EPL,Gerhard,Tremmel,5487,TRUE,TRUE,259,Swansea,-GK-,35,190,86,Goalkeeper,12,0,1080,6.465833333,0.083333333,0,0,0,0.666666667,0.166666667,0,0,Gerhard Tremmel,1/1/2014,,,
296,3853,2013/2014,2,252,gb,gr,Premier League,EPL,Giorgos,Karagounis,2960,FALSE,TRUE,170,Fulham,-AMC-,37,176,74,Midfielder,14,8,664,6.686428571,2.071428571,0.642857143,0.5,0,0.214285714,0.642857143,0.071428571,0,Giorgos Karagounis,1/1/2014,,,
77,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Glen,Johnson,4574,TRUE,TRUE,26,Liverpool,-DL-DR-MR-,30,178,70,Defender,29,0,2527,7.144827586,2.206896552,1.724137931,0.793103448,0.103448276,2.448275862,0.793103448,0.275862069,1,Glen Johnson,1/1/2014,,,
464,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Glenn,Murray,21427,FALSE,TRUE,162,Crystal Palace,-FW-,31,183,80,Forward,14,11,397,6.335,0.571428571,0.285714286,1.071428571,0,0.428571429,0.5,0,0,Glenn Murray,1/1/2014,,,
251,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Glenn,Whelan,8505,TRUE,TRUE,96,Stoke,-DMC-,30,180,79,Midfielder,32,4,2421,6.7696875,2.1875,1.5,1.03125,0,1.96875,1.1875,0.46875,0,Glenn Whelan,1/1/2014,,,
451,3853,2013/2014,2,252,gb,mk,Premier League,EPL,Goran,Popov,21994,TRUE,TRUE,175,West Bromwich Albion,-DL-,30,189,89,Defender,2,1,84,6.365,0,0.5,0,0.5,4.5,0,0,0,Goran Popov,1/1/2014,,,
159,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Graham,Dorrans,15782,TRUE,TRUE,175,West Bromwich Albion,-MC-ML-MR-,27,175,65,Midfielder,14,2,1109,6.935,1.928571429,1.285714286,0.714285714,0,0.714285714,1.357142857,0.142857143,0,Graham Dorrans,1/1/2014,,,
495,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Grant,Holt,8695,FALSE,TRUE,24,Aston Villa,-FW-,33,183,77,Forward,10,7,378,6.225,0.3,0.3,1.1,0,0.3,0.2,0,0,Grant Holt,1/1/2014,,,
522,3853,2013/2014,2,252,gb,br,Premier League,EPL,Guilherme,Do Prado,5696,TRUE,TRUE,18,Southampton,-AML-,32,189,78,Forward,9,9,76,6.112222222,0.333333333,0.222222222,0.555555556,0,0.444444444,0.111111111,0,0,Guilherme Do Prado,1/1/2014,,,
214,3853,2013/2014,2,252,gb,ci,Premier League,EPL,Guy,Demel,4408,TRUE,TRUE,29,West Ham,-DR-,33,188,88,Defender,32,2,2645,6.83625,1.625,1.09375,0.84375,0.09375,3.25,0.15625,0.46875,1,Guy Demel,1/1/2014,,,
347,3853,2013/2014,2,252,gb,is,Premier League,EPL,Gylfi,Sigurdsson,69346,FALSE,TRUE,30,Tottenham,-AMC-AML-AMR-,25,186,79,Midfielder,25,11,1287,6.6012,1.08,0.72,0.36,0.04,0.64,0.44,0.04,0,Gylfi Sigurdsson,1/1/2014,,,
551,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Harrison,Reed,135724,TRUE,TRUE,18,Southampton,None,19,181,72,Midfielder,4,4,10,6.005,0,0,0,0,0,0.25,0,0,Harrison Reed,1/1/2014,,,
195,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Harry,Kane,83532,TRUE,TRUE,30,Tottenham,-FW-,21,183,65,Forward,10,4,502,6.865,0.5,0.3,0.3,0,0.5,0.4,0.1,1,Harry Kane,1/1/2014,,,
261,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Hatem,Ben Arfa,10194,FALSE,TRUE,23,Newcastle United,-AMC-AML-AMR-,27,177,69,Midfielder,27,14,1309,6.749259259,0.37037037,0.259259259,0.62962963,0,0.222222222,0.666666667,0,0,Hatem Ben Arfa,1/1/2014,,,
262,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Hugo,Lloris,25604,TRUE,TRUE,30,Tottenham,-GK-,27,188,73,Goalkeeper,37,0,3330,6.747567568,0.108108108,0.135135135,0.054054054,0,1.27027027,0.027027027,0,0,Hugo Lloris,1/1/2014,,,
400,3853,2013/2014,2,252,gb,co,Premier League,EPL,Hugo,Rodallega,25011,TRUE,TRUE,170,Fulham,-AML-FW-,29,181,72,Forward,13,7,625,6.493846154,0.307692308,0.076923077,0.461538462,0,0.230769231,0.153846154,0.153846154,0,Hugo Rodallega,1/1/2014,,,
494,3853,2013/2014,2,252,gb,es,Premier League,EPL,Iago,Aspas,91242,FALSE,TRUE,26,Liverpool,-AMC-FW-,27,176,67,Forward,14,9,385,6.227857143,0.428571429,0.214285714,0.5,0,0.071428571,0.5,0.071428571,0,Iago Aspas,1/1/2014,,,
545,3853,2013/2014,2,252,gb,ar,Premier League,EPL,Ignacio,Scocco,15268,FALSE,TRUE,16,Sunderland,-FW-,29,176,71,Forward,6,6,93,6.026666667,0.333333333,0,0.666666667,0,0,0.333333333,0,0,Ignacio Scocco,1/1/2014,,,
284,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Butland,107395,FALSE,TRUE,96,Stoke,-GK-,21,192,95,Goalkeeper,3,1,225,6.713333333,0,0,0,0,0,0,0,0,Jack Butland,1/1/2014,,,
272,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Colback,69867,FALSE,TRUE,16,Sunderland,-DL-MC-,25,176,70,Midfielder,33,5,2433,6.727575758,1.696969697,1.181818182,1.363636364,0.03030303,1.363636364,0.757575758,0.151515152,0,Jack Colback,1/1/2014,,,
485,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Collison,33931,FALSE,TRUE,29,West Ham,-MC-ML-MR-,26,183,75,Midfielder,10,4,467,6.24,0.7,1.1,0.8,0,0.5,0.7,0.1,0,Jack Collison,1/1/2014,,,
242,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Cork,22847,TRUE,TRUE,18,Southampton,-DMC-,25,183,70,Midfielder,28,7,1747,6.782857143,2.285714286,1,0.821428571,0.035714286,1.75,0.75,0.071428571,0,Jack Cork,1/1/2014,,,
527,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Jack,Grealish,113069,TRUE,TRUE,24,Aston Villa,None,19,178,68,Midfielder,1,1,2,6.1,0,0,0,0,0,0,0,0,Jack Grealish,1/1/2014,,,
493,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Rodwell,33833,FALSE,TRUE,167,Manchester City,-DMC-MR-,23,188,80,Midfielder,5,4,109,6.228,0.4,0.2,0.4,0,0.4,0.4,0,0,Jack Rodwell,1/1/2014,,,
128,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jack,Wilshere,42686,TRUE,TRUE,13,Arsenal,-MC-ML-MR-,22,172,68,Midfielder,24,5,1725,7.009583333,1.291666667,0.416666667,1.208333333,0,0.208333333,0.541666667,0.166666667,0,Jack Wilshere,1/1/2014,,,
226,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jake,Livermore,36849,TRUE,TRUE,214,Hull,-DMC-,24,180,76,Midfielder,36,2,3056,6.814722222,1.916666667,1.444444444,1.166666667,0,0.805555556,0.972222222,0.361111111,0,Jake Livermore,1/1/2014,,,
502,3853,2013/2014,2,252,gb,jm,Premier League,EPL,Jamar,Loza,149100,TRUE,TRUE,168,Norwich,None,20,177,71,Forward,1,1,32,6.21,0,0,0,0,0,0,0,0,Jamar Loza,1/1/2014,,,
222,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Chester,70285,TRUE,TRUE,214,Hull,-DC-,25,180,70,Defender,24,2,1871,6.819166667,1.791666667,1.958333333,0.583333333,0.125,4.625,0.708333333,0.875,2,James Chester,1/1/2014,,,
72,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Collins,8148,TRUE,TRUE,29,West Ham,-DC-,31,188,83,Defender,24,2,1903,7.1525,1.958333333,0.708333333,0.666666667,0.458333333,9.833333333,0.625,1.333333333,0,James Collins,1/1/2014,,,
334,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Ward-Prowse,105172,TRUE,TRUE,18,Southampton,-MC-MR-,20,173,66,Midfielder,34,18,1609,6.631470588,1.058823529,0.676470588,0.617647059,0.058823529,0.529411765,0.705882353,0.088235294,0,James Ward-Prowse,1/1/2014,,,
81,3853,2013/2014,2,252,gb,ie,Premier League,EPL,James,McCarthy,31281,TRUE,TRUE,31,Everton,-MC-ML-,23,180,72,Midfielder,34,3,2859,7.137647059,3.235294118,1.5,1.323529412,0.029411765,1.588235294,1.205882353,0.705882353,0,James McCarthy,1/1/2014,,,
359,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Milner,4511,TRUE,TRUE,167,Manchester City,-MC-ML-MR-,28,175,70,Midfielder,31,19,1362,6.579032258,1,0.322580645,0.709677419,0,0.35483871,0.548387097,0.032258065,0,James Milner,1/1/2014,,,
227,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Morrison,10498,TRUE,TRUE,175,West Bromwich Albion,-MC-ML-MR-,28,178,64,Midfielder,32,9,2215,6.81375,2.5625,1.21875,0.84375,0,0.96875,1.09375,0.15625,0,James Morrison,1/1/2014,,,
65,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Tomkins,33930,TRUE,TRUE,29,West Ham,-DC-DR-,25,191,74,Defender,31,0,2622,7.167741935,1.709677419,1.451612903,0.806451613,0.612903226,8.935483871,0.580645161,0.64516129,0,James Tomkins,1/1/2014,,,
3,3853,2013/2014,2,252,gb,gb,Premier League,EPL,James,Wilson,145271,TRUE,TRUE,32,Manchester United,None,18,184,73,Forward,1,0,65,8.04,0,0,1,0,0,0,0,0,James Wilson,1/1/2014,,,
162,3853,2013/2014,2,252,gb,be,Premier League,EPL,Jan,Vertonghen,21778,TRUE,TRUE,30,Tottenham,-DC-DL-,27,189,86,Defender,23,0,2007,6.929130435,1.391304348,1.826086957,0.52173913,0.826086957,4.652173913,0.652173913,0.260869565,0,Jan Vertonghen,1/1/2014,,,
124,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jason,Puncheon,9156,TRUE,TRUE,162,Crystal Palace,-AML-AMR-,28,173,70,Midfielder,34,5,2527,7.023235294,2.058823529,0.970588235,0.647058824,0.088235294,0.823529412,1.529411765,0.029411765,0,Jason Puncheon,1/1/2014,,,
436,3853,2013/2014,2,252,gb,mx,Premier League,EPL,Javier,Hernandez,35003,FALSE,TRUE,32,Manchester United,-FW-,26,175,71,Forward,24,18,844,6.393333333,0.208333333,0.125,0.25,0,0.083333333,0.083333333,0.041666667,0,Javier Hernandez,1/1/2014,,,
406,3853,2013/2014,2,252,gb,es,Premier League,EPL,Javier,Garrido,6210,TRUE,TRUE,168,Norwich,-DL-,29,178,75,Defender,6,0,517,6.486666667,1.666666667,1.666666667,1.166666667,0.166666667,2.5,1,0.333333333,0,Javier Garrido,1/1/2014,,,
378,3853,2013/2014,2,252,gb,None,Premier League,EPL,Jay,Fulton,145999,TRUE,TRUE,259,Swansea,None,20,178,68,Midfielder,2,1,81,6.54,1.5,1,0.5,0,1,0.5,0,0,Jay Fulton,1/1/2014,,,
94,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jay,Rodriguez,33891,TRUE,TRUE,18,Southampton,-AMC-AML-AMR-FW-,25,185,80,Forward,33,3,2580,7.091818182,1.424242424,0.696969697,0.878787879,0,0.878787879,0.787878788,0.060606061,0,Jay Rodriguez,1/1/2014,,,
471,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jermain,Defoe,2837,FALSE,TRUE,30,Tottenham,-FW-,32,171,65,Forward,14,11,423,6.280714286,0.142857143,0,0.428571429,0,0,0.071428571,0,0,Jermain Defoe,1/1/2014,,,
512,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jermaine,Pennant,3864,TRUE,TRUE,96,Stoke,-AMR-,31,173,64,Midfielder,8,8,179,6.155,0.25,0.25,0.75,0,0,0.625,0.125,0,Jermaine Pennant,1/1/2014,,,
417,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jerome,Thomas,6733,TRUE,TRUE,162,Crystal Palace,-AML-,31,178,79,Midfielder,9,6,369,6.456666667,1.777777778,0.444444444,1.111111111,0,0,0.555555556,0.111111111,0,Jerome Thomas,1/1/2014,,,
517,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Jimmy,Kebe,21413,FALSE,TRUE,162,Crystal Palace,-AMR-,30,187,73,Midfielder,6,4,192,6.13,0.833333333,0.5,0.5,0,0.166666667,0.166666667,0,0,Jimmy Kebe,1/1/2014,,,
175,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Allen,23444,TRUE,TRUE,26,Liverpool,-MC-,24,168,62,Midfielder,24,9,1443,6.89625,2.791666667,1.083333333,0.75,0.041666667,0.875,1.125,0.166666667,0,Joe Allen,1/1/2014,,,
356,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Bennett,68658,FALSE,TRUE,24,Aston Villa,-DL-ML-,24,183,74,Defender,5,2,247,6.588,1.6,1.4,0.4,0,2,0,0,0,Joe Bennett,1/1/2014,,,
410,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Cole,487,FALSE,TRUE,29,West Ham,-AMC-AML-AMR-,33,175,63,Midfielder,20,14,745,6.4835,0.85,0.45,0.65,0,0.45,0.5,0.05,0,Joe Cole,1/1/2014,,,
280,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Hart,8786,TRUE,TRUE,167,Manchester City,-GK-,27,196,91,Goalkeeper,31,0,2790,6.714516129,0,0.032258065,0,0,1.129032258,0,0,0,Joe Hart,1/1/2014,,,
100,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Ledley,11020,TRUE,TRUE,162,Crystal Palace,-AMC-,27,183,73,Midfielder,14,0,1250,7.079285714,2.785714286,2.214285714,0.714285714,0,2,0.785714286,0.5,0,Joe Ledley,1/1/2014,,,
21,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joe,Lewis,12769,FALSE,TRUE,188,Cardiff,-GK-,27,198,85,Goalkeeper,1,0,90,7.41,0,0,0,0,4,0,0,0,Joe Lewis,1/1/2014,,,
560,3853,2013/2014,2,252,gb,es,Premier League,EPL,Joel,Robles,81681,TRUE,TRUE,31,Everton,-GK-,24,195,90,Goalkeeper,2,1,156,5.835,0,0,0,0,0.5,0,0,0,Joel Robles,1/1/2014,,,
40,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joel,Ward,43105,TRUE,TRUE,162,Crystal Palace,-DL-DMC-DR-,25,180,80,Defender,36,0,3240,7.280555556,3.194444444,2.416666667,0.861111111,0.222222222,4.694444444,0.75,0.333333333,0,Joel Ward,1/1/2014,,,
346,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Joey,O'Brien,12533,TRUE,TRUE,29,West Ham,-DL-DR-,28,180,70,Defender,17,4,1236,6.604705882,1.411764706,0.823529412,0.823529412,0.294117647,3.529411765,0.352941176,0.705882353,0,Joey O'Brien,1/1/2014,,,
411,3853,2013/2014,2,252,gb,se,Premier League,EPL,Johan,Elmander,4893,FALSE,TRUE,168,Norwich,-AMC-AMR-FW-,33,188,84,Forward,29,13,1502,6.473793103,1.344827586,0.551724138,0.862068966,0,0.344827586,0.517241379,0,0,Johan Elmander,1/1/2014,,,
285,3853,2013/2014,2,252,gb,ie,Premier League,EPL,John,O'Shea,3841,TRUE,TRUE,16,Sunderland,-DC-DL-DR-,33,191,75,Defender,33,0,2936,6.711212121,1.303030303,1.515151515,0.636363636,0.484848485,5.151515152,0.393939394,0.606060606,1,John O'Shea,1/1/2014,,,
537,3853,2013/2014,2,252,gb,se,Premier League,EPL,John,Guidetti,41420,FALSE,TRUE,96,Stoke,None,22,185,79,Forward,6,6,61,6.051666667,0,0,0.166666667,0,0,0,0,0,John Guidetti,1/1/2014,,,
362,3853,2013/2014,2,252,gb,nl,Premier League,EPL,John,Heitinga,6023,FALSE,TRUE,170,Fulham,-DC-DMC-DR-,30,182,72,Defender,14,0,1231,6.563571429,1.428571429,1.285714286,1.071428571,0.357142857,6.642857143,0.642857143,1,0,John Heitinga,1/1/2014,,,
443,3853,2013/2014,2,252,gb,nl,Premier League,EPL,John,Heitinga,6023,FALSE,TRUE,31,Everton,-DC-DMC-DR-,30,182,72,Defender,1,1,21,6.38,0,1,0,0,2,0,1,0,John Heitinga,1/1/2014,,,
294,3853,2013/2014,2,252,gb,gb,Premier League,EPL,John,Ruddy,8643,TRUE,TRUE,168,Norwich,-GK-,28,193,97,Goalkeeper,38,0,3420,6.691578947,0.026315789,0,0,0,0.605263158,0.026315789,0,0,John Ruddy,1/1/2014,,,
215,3853,2013/2014,2,252,gb,gb,Premier League,EPL,John,Stones,101374,TRUE,TRUE,31,Everton,-DC-DR-,20,188,70,Defender,21,6,1369,6.835238095,1.238095238,0.904761905,0.142857143,0.380952381,4.142857143,0.380952381,0.904761905,0,John Stones,1/1/2014,,,
520,3853,2013/2014,2,252,gb,None,Premier League,EPL,John,Swift,149102,FALSE,TRUE,15,Chelsea,None,19,0,0,Midfielder,1,1,1,6.12,0,0,0,0,0,0,0,0,John Swift,1/1/2014,,,
83,3853,2013/2014,2,252,gb,gb,Premier League,EPL,John,Terry,70,TRUE,TRUE,15,Chelsea,-DC-,33,187,90,Defender,34,0,3060,7.132058824,0.852941176,1.029411765,0.411764706,0.441176471,6.676470588,0.235294118,0.588235294,1,John Terry,1/1/2014,,,
177,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Joleon,Lescott,8137,FALSE,TRUE,167,Manchester City,-DC-,32,190,89,Defender,10,2,785,6.892,1.6,1.7,0.5,0.6,4.5,0.6,0.5,0,Joleon Lescott,1/1/2014,,,
104,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jon,Flanagan,94030,TRUE,TRUE,26,Liverpool,-DL-DR-,21,181,79,Defender,23,0,1908,7.073043478,3.434782609,1.739130435,1.086956522,0.086956522,3.260869565,1.739130435,0.173913043,0,Jon Flanagan,1/1/2014,,,
143,3853,2013/2014,2,252,gb,se,Premier League,EPL,Jonas,Olsson,6695,TRUE,TRUE,175,West Bromwich Albion,-DC-,31,195,85,Defender,32,0,2821,6.97,0.65625,1.75,0.59375,0.84375,9.3125,0.375,0.46875,1,Jonas Olsson,1/1/2014,,,
186,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Jonathan,de Guzman,19087,FALSE,TRUE,259,Swansea,-MC-MR-,27,174,70,Midfielder,34,8,2369,6.884705882,1.235294118,0.764705882,0.735294118,0.029411765,0.411764706,0.735294118,0.088235294,0,Jonathan de Guzman,1/1/2014,,,
